Date,Gold,Silver,Platinum,Palladium
2013-01-03,1679.5,30.91,1572.0,697.0
2013-01-04,1648.0,29.32,1557.0,689.0
2013-01-07,1645.25,30.14,1551.0,675.5
2013-01-08,1656.0,30.39,1567.0,673.0
2013-01-09,1657.75,30.39,1593.0,681.0
2013-01-10,1675.0,30.49,1621.0,701.0
2013-01-11,1657.5,30.67,1626.0,693.5
2013-01-14,1666.5,30.76,1658.0,706.0
2013-01-15,1680.5,31.19,1690.0,709.0
2013-01-16,1676.25,31.23,1678.0,714.0
2013-01-17,1675.0,31.5,1683.0,725.0
2013-01-18,1688.5,31.82,1677.0,722.0
2013-01-21,1687.5,31.9,1671.0,715.0
2013-01-22,1690.5,31.94,1687.0,717.0
2013-01-23,1690.25,32.23,1698.5,725.0
2013-01-24,1671.0,31.85,1680.0,722.0
2013-01-25,1660.0,31.56,1678.0,725.0
2013-01-28,1656.5,30.87,1681.0,742.0
2013-01-29,1663.5,31.06,1673.0,739.0
2013-01-30,1677.5,31.35,1688.0,756.0
2013-01-31,1664.75,32.03,1672.0,739.0
2013-02-01,1669.0,31.43,1687.0,745.0
2013-02-04,1666.0,31.51,1696.0,749.0
2013-02-05,1673.5,32.01,1702.0,756.0
2013-02-06,1674.25,31.7,1724.0,764.0
2013-02-07,1668.0,31.75,1736.0,764.5
2013-02-08,1668.25,31.52,1714.0,746.0
2013-02-11,1652.0,31.16,1708.0,749.0
2013-02-12,1647.5,30.84,1708.0,765.0
2013-02-13,1645.0,31.035,1730.0,773.0
2013-02-14,1646.0,30.88,1724.0,770.0
2013-02-15,1612.25,30.18,1676.0,754.0
2013-02-18,1610.75,30.0,1692.0,759.0
2013-02-19,1607.75,30.0,1685.0,763.0
2013-02-20,1588.5,29.11,1659.0,754.0
2013-02-21,1577.0,28.72,1607.0,722.0
2013-02-22,1576.5,28.79,1611.0,732.0
2013-02-25,1586.25,29.17,1620.0,748.0
2013-02-26,1590.5,28.75,1605.0,740.0
2013-02-27,1604.25,29.07,1609.0,741.0
2013-02-28,1588.5,28.95,1598.0,744.0
2013-03-01,1582.25,28.01,1579.0,721.0
2013-03-04,1574.25,28.69,1578.0,724.0
2013-03-05,1579.75,28.93,1587.0,728.0
2013-03-06,1574.0,28.74,1590.0,739.0
2013-03-07,1579.5,29.01,1596.0,755.0
2013-03-08,1581.75,28.78,1588.0,769.0
2013-03-11,1579.0,28.9,1594.0,774.0
2013-03-12,1594.0,29.25,1604.0,774.0
2013-03-13,1589.25,29.12,1595.0,773.0
2013-03-14,1586.0,28.64,1583.0,766.0
2013-03-15,1595.5,28.91,1593.0,774.0
2013-03-18,1603.75,28.8,1580.0,765.0
2013-03-19,1610.75,28.85,1579.0,761.0
2013-03-20,1607.5,28.9,1566.0,747.0
2013-03-21,1613.75,28.91,1583.0,761.0
2013-03-22,1607.75,29.06,1580.0,754.0
2013-03-25,1599.25,28.67,1575.0,761.0
2013-03-26,1598.0,28.83,1565.0,757.0
2013-03-27,1603.0,28.33,1575.0,760.0
2013-03-28,1598.25,28.64,1576.0,770.0
2013-04-02,1583.5,27.96,1579.0,773.0
2013-04-03,1574.75,27.19,1569.0,765.0
2013-04-04,1546.5,26.8,1526.0,737.0
2013-04-05,1568.0,26.97,1531.0,720.0
2013-04-08,1575.0,27.27,1532.0,730.5
2013-04-09,1577.25,27.25,1542.0,732.0
2013-04-10,1575.0,27.74,1533.0,713.0
2013-04-11,1565.0,27.57,1531.5,723.0
2013-04-12,1535.5,27.4,1514.0,715.5
2013-04-15,1395.0,23.54,1448.0,676.0
2013-04-16,1380.0,23.47,1446.0,681.0
2013-04-17,1392.0,23.31,1436.0,671.0
2013-04-18,1393.75,23.51,1432.0,670.0
2013-04-19,1405.5,23.66,1425.0,677.0
2013-04-22,1424.5,23.6,1434.0,683.0
2013-04-23,1408.0,23.01,1417.0,670.0
2013-04-24,1428.5,22.91,1427.0,674.0
2013-04-25,1451.0,23.3,1454.0,679.0
2013-04-26,1471.5,24.02,1483.0,681.0
2013-04-29,1467.5,24.27,1505.0,694.0
2013-04-30,1469.0,24.42,1507.0,699.0
2013-05-01,1454.75,23.97,1480.0,688.0
2013-05-02,1469.25,23.69,1487.0,688.0
2013-05-03,1469.25,24.25,1501.0,694.0
2013-05-07,1444.25,23.75,1484.0,682.0
2013-05-08,1468.0,23.86,1494.0,690.0
2013-05-09,1465.5,24.07,1506.0,695.0
2013-05-10,1426.5,23.37,1490.0,702.0
2013-05-13,1430.75,23.66,1485.0,705.0
2013-05-14,1433.75,23.44,1489.0,718.0
2013-05-15,1410.0,22.87,1496.0,727.0
2013-05-16,1381.0,22.26,1476.0,728.0
2013-05-17,1368.75,22.52,1470.0,736.0
2013-05-20,1354.75,21.66,1447.0,734.0
2013-05-21,1360.75,22.44,1456.0,741.0
2013-05-22,1408.5,22.62,1474.0,750.0
2013-05-23,1380.5,22.47,1455.0,739.0
2013-05-24,1390.25,22.38,1455.0,729.0
2013-05-28,1376.5,22.36,1450.0,733.0
2013-05-29,1382.5,22.36,1455.0,747.0
2013-05-30,1413.5,22.68,1464.0,754.0
2013-05-31,1394.5,22.57,1459.0,744.0
2013-06-03,1402.5,22.43,1487.0,755.0
2013-06-04,1399.5,22.51,1486.0,751.0
2013-06-05,1404.0,22.37,1503.0,754.0
2013-06-06,1400.0,22.62,1515.0,756.5
2013-06-07,1386.0,22.6,1505.0,754.0
2013-06-10,1383.25,21.81,1498.0,759.0
2013-06-11,1374.25,21.58,1487.0,762.0
2013-06-12,1382.75,21.78,1481.5,754.0
2013-06-13,1385.0,21.83,1458.0,743.0
2013-06-14,1391.25,21.69,1448.0,728.0
2013-06-17,1384.75,21.87,1443.0,721.0
2013-06-18,1366.75,21.8,1427.0,706.0
2013-06-19,1372.75,21.62,1437.0,706.0
2013-06-20,1292.5,20.24,1391.0,670.0
2013-06-21,1295.25,19.87,1365.0,672.0
2013-06-24,1286.75,19.65,1360.0,669.0
2013-06-25,1279.0,19.77,1349.0,672.0
2013-06-26,1236.25,18.67,1329.0,652.0
2013-06-27,1232.75,18.61,1318.0,643.0
2013-06-28,1192.0,18.86,1317.0,643.0
2013-07-01,1242.75,19.44,1357.0,678.0
2013-07-02,1252.5,19.62,1375.0,687.0
2013-07-03,1250.0,19.55,1361.0,684.0
2013-07-04,1251.75,19.57,1339.0,680.0
2013-07-05,1212.75,19.32,1327.0,669.0
2013-07-08,1235.25,19.16,1355.0,697.0
2013-07-09,1255.5,19.1,1362.0,699.0
2013-07-10,1256.0,19.37,1370.0,710.0
2013-07-11,1285.0,19.85,1401.0,723.5
2013-07-12,1279.75,19.66,1403.0,716.0
2013-07-15,1284.75,19.82,1410.0,724.0
2013-07-16,1291.5,19.95,1426.0,735.0
2013-07-17,1297.25,19.83,1424.0,734.0
2013-07-18,1283.25,19.49,1413.0,737.0
2013-07-19,1295.75,19.42,1422.0,743.0
2013-07-22,1327.0,19.95,1442.0,750.0
2013-07-23,1333.5,20.18,1424.0,734.0
2013-07-24,1335.0,20.395,1444.0,738.0
2013-07-25,1326.0,19.92,1443.0,743.0
2013-07-26,1331.0,20.02,1428.0,731.0
2013-07-29,1329.75,20.1,1436.0,731.0
2013-07-30,1324.15,19.68,1439.0,738.0
2013-07-31,1314.5,19.94,1433.0,733.0
2013-08-01,1315.0,19.72,1437.0,733.0
2013-08-02,1309.25,19.46,1436.0,730.0
2013-08-05,1304.75,19.76,1444.0,733.0
2013-08-06,1280.5,19.78,1430.0,724.0
2013-08-07,1282.5,19.27,1425.0,718.0
2013-08-08,1298.25,19.73,1465.0,739.0
2013-08-09,1309.0,20.31,1492.0,739.0
2013-08-12,1341.0,20.835,1503.0,742.0
2013-08-13,1328.5,21.46,1506.0,740.0
2013-08-14,1326.5,21.5,1491.0,737.0
2013-08-15,1329.75,22.0,1504.0,746.0
2013-08-16,1369.25,22.83,1524.0,762.0
2013-08-19,1365.0,23.23,1513.0,751.0
2013-08-20,1372.5,22.87,1512.0,748.0
2013-08-21,1363.0,22.94,1518.0,749.0
2013-08-22,1375.5,23.07,1523.0,750.0
2013-08-23,1377.5,23.06,1538.0,752.0
2013-08-27,1419.25,24.29,1546.0,747.0
2013-08-28,1419.5,24.74,1528.0,744.0
2013-08-29,1407.75,24.11,1527.0,741.0
2013-08-30,1394.75,23.64,1514.0,727.0
2013-09-02,1392.25,23.97,1524.0,724.0
2013-09-03,1399.5,24.21,1529.0,724.0
2013-09-04,1390.0,23.71,1496.0,699.0
2013-09-05,1385.0,23.52,1487.0,689.0
2013-09-06,1387.0,23.05,1498.0,699.0
2013-09-09,1390.0,23.64,1490.0,694.0
2013-09-10,1358.25,23.32,1471.0,690.0
2013-09-11,1363.75,22.91,1477.0,700.0
2013-09-12,1328.0,22.67,1444.0,690.0
2013-09-13,1318.5,21.72,1441.0,700.0
2013-09-16,1324.0,21.88,1442.0,704.0
2013-09-17,1312.25,21.97,1436.0,708.0
2013-09-18,1301.0,21.47,1420.0,701.0
2013-09-19,1365.5,23.0,1469.0,726.0
2013-09-20,1349.25,22.74,1447.0,726.0
2013-09-23,1323.0,21.68,1424.0,711.0
2013-09-24,1314.25,21.44,1422.0,713.0
2013-09-25,1322.75,21.68,1426.0,719.0
2013-09-26,1333.0,21.97,1424.0,724.0
2013-09-27,1341.0,21.61,1416.0,725.0
2013-09-30,1326.5,21.68,1411.0,726.0
2013-10-01,1290.75,21.7,1377.0,719.0
2013-10-02,1306.25,21.14,1389.0,715.0
2013-10-03,1316.0,21.57,1373.0,706.0
2013-10-04,1309.75,21.65,1386.0,706.0
2013-10-07,1323.5,21.77,1386.0,697.0
2013-10-08,1329.5,22.3,1407.0,712.0
2013-10-09,1304.0,22.1,1385.0,707.0
2013-10-10,1298.5,21.93,1385.0,705.0
2013-10-11,1265.5,21.52,1369.0,712.0
2013-10-14,1285.5,21.52,1379.0,715.0
2013-10-15,1270.5,20.49,1372.0,707.0
2013-10-16,1273.5,21.32,1392.0,708.0
2013-10-17,1319.25,21.72,1420.0,723.0
2013-10-18,1316.5,21.87,1438.0,737.0
2013-10-21,1317.5,22.09,1438.0,746.0
2013-10-22,1333.0,22.06,1432.0,744.0
2013-10-23,1331.25,22.53,1440.0,748.0
2013-10-24,1344.75,22.67,1447.0,749.0
2013-10-25,1347.75,22.35,1440.0,733.0
2013-10-28,1361.0,22.54,1462.0,742.0
2013-10-29,1349.25,22.31,1466.0,744.0
2013-10-30,1354.75,22.74,1477.0,749.0
2013-10-31,1324.0,22.2,1450.0,742.0
2013-11-01,1306.75,21.75,1453.0,737.0
2013-11-04,1320.5,21.85,1453.0,745.0
2013-11-05,1307.25,21.6,1451.0,745.0
2013-11-06,1319.0,21.94,1465.0,758.0
2013-11-07,1307.25,21.75,1453.0,755.5
2013-11-08,1285.5,21.7,1446.0,757.0
2013-11-11,1282.5,21.395,1430.0,749.0
2013-11-12,1281.25,21.1,1437.0,746.5
2013-11-13,1272.5,20.7,1438.0,740.0
2013-11-14,1286.0,20.78,1451.0,738.0
2013-11-15,1287.25,20.635,1438.0,729.0
2013-11-18,1283.5,20.64,1430.0,727.0
2013-11-19,1275.75,20.44,1410.0,718.5
2013-11-20,1257.0,20.24,1404.0,715.0
2013-11-21,1240.0,19.97,1393.0,715.0
2013-11-22,1246.25,19.93,1396.0,721.0
2013-11-25,1243.0,19.71,1383.0,718.0
2013-11-26,1247.5,20.11,1381.0,720.0
2013-11-27,1245.0,19.98,1377.0,725.0
2013-11-28,1245.5,19.76,1357.0,717.0
2013-11-29,1253.0,19.93,1376.0,724.0
2013-12-02,1229.5,19.75,1357.0,717.0
2013-12-03,1217.25,19.17,1345.0,711.0
2013-12-04,1227.5,19.05,1357.0,718.0
2013-12-05,1222.5,19.46,1364.0,728.0
2013-12-06,1233.0,19.49,1367.0,741.0
2013-12-09,1237.0,19.5,1373.0,739.0
2013-12-10,1266.25,20.05,1393.0,743.0
2013-12-11,1260.75,20.39,1388.0,742.0
2013-12-12,1225.25,19.8,1371.0,729.0
2013-12-13,1232.0,19.55,1367.0,723.0
2013-12-16,1234.75,19.5,1355.0,717.0
2013-12-17,1231.75,20.02,1354.0,713.0
2013-12-18,1230.5,19.94,1354.0,709.0
2013-12-19,1196.0,19.34,1321.0,700.0
2013-12-20,1195.25,19.33,1328.0,700.0
2013-12-23,1199.0,19.37,1332.0,700.0
2013-12-24,0.0,19.4,0.0,0.0
2013-12-27,1214.5,19.92,1374.0,711.0
2013-12-30,1204.5,19.65,1357.0,716.0
2013-12-31,0.0,19.5,0.0,0.0
2014-01-02,1225.0,19.94,1388.0,723.0
2014-01-03,1234.5,20.18,1404.0,728.0
2014-01-06,1246.25,20.04,1409.0,733.0
2014-01-07,1227.5,20.02,1414.0,737.0
2014-01-08,1221.0,19.52,1405.0,735.0
2014-01-09,1226.0,19.54,1415.0,736.0
2014-01-10,1244.25,19.8,1425.0,737.0
2014-01-13,1248.0,20.09,1436.0,740.0
2014-01-14,1251.5,20.27,1433.0,737.0
2014-01-15,1236.0,20.09,1416.0,734.0
2014-01-16,1241.5,20.0,1424.0,741.0
2014-01-17,1250.0,20.01,1447.0,747.0
2014-01-20,1255.75,20.29,1470.0,749.0
2014-01-21,1238.0,20.03,1444.0,743.0
2014-01-22,1241.0,19.87,1458.0,747.0
2014-01-23,1263.0,20.11,1454.0,746.0
2014-01-24,1267.0,20.19,1443.0,745.0
2014-01-27,1260.5,19.83,1421.0,731.0
2014-01-28,1251.25,19.72,1418.0,722.0
2014-01-29,1264.0,19.68,1416.0,720.0
2014-01-30,1242.5,19.41,1388.0,713.0
2014-01-31,1251.0,19.31,1382.0,707.0
2014-02-03,1262.0,19.27,1386.0,710.0
2014-02-04,1250.25,19.34,1374.0,702.0
2014-02-05,1254.5,19.63,1383.0,717.0
2014-02-06,1256.5,20.14,1380.0,714.0
2014-02-07,1259.25,19.87,1379.0,711.0
2014-02-10,1277.0,20.2,1390.0,721.0
2014-02-11,1282.0,20.17,1380.0,719.0
2014-02-12,1289.5,20.2,1403.0,722.0
2014-02-13,1296.0,20.27,1397.0,725.0
2014-02-14,1320.0,21.09,1426.0,740.0
2014-02-17,1327.5,21.65,1429.0,739.0
2014-02-18,1320.75,21.37,1424.0,736.0
2014-02-19,1320.5,21.75,1424.0,738.0
2014-02-20,1316.25,21.59,1413.0,736.0
2014-02-21,1323.25,21.74,1422.5,739.0
2014-02-24,1334.75,22.05,1430.0,741.0
2014-02-25,1339.0,21.73,1435.0,739.0
2014-02-26,1331.75,21.845,1432.5,733.0
2014-02-27,1332.25,21.38,1447.0,743.0
2014-02-28,1326.5,21.27,1455.0,746.0
2014-03-03,1349.5,21.46,1454.0,747.0
2014-03-04,1334.75,21.15,1449.0,749.0
2014-03-05,1337.0,21.32,1481.0,778.0
2014-03-06,1345.25,21.11,1484.0,780.0
2014-03-07,1335.25,21.38,1474.0,776.0
2014-03-10,1344.0,20.99,1476.0,774.5
2014-03-11,1346.25,21.25,1483.0,778.0
2014-03-12,1366.0,20.97,1473.0,772.0
2014-03-13,1368.75,21.24,1476.0,776.0
2014-03-14,1385.0,21.36,1478.0,780.0
2014-03-17,1378.5,21.22,1474.0,772.0
2014-03-18,1355.75,20.94,1454.0,762.5
2014-03-19,1338.0,20.75,1454.0,768.0
2014-03-20,1327.0,20.17,1436.0,754.0
2014-03-21,1336.0,20.55,1439.0,789.0
2014-03-24,1310.75,20.2,1433.0,792.5
2014-03-25,1313.5,20.0,1432.0,789.0
2014-03-26,1304.0,20.03,1411.0,782.0
2014-03-27,1296.0,19.68,1404.0,766.0
2014-03-28,1294.75,19.71,1401.0,771.0
2014-03-31,1291.75,19.97,1418.0,778.0
2014-04-01,1283.75,19.8,1429.0,778.5
2014-04-02,1292.0,19.82,1434.0,787.5
2014-04-03,1284.0,19.83,1436.0,788.0
2014-04-04,1297.25,19.93,1444.0,789.0
2014-04-07,1299.0,19.81,1435.0,785.0
2014-04-08,1309.5,20.15,1437.0,775.0
2014-04-09,1301.75,19.89,1435.0,775.0
2014-04-10,1320.5,20.24,1455.0,790.0
2014-04-11,1318.0,20.09,1454.0,794.0
2014-04-14,1325.75,19.74,1466.0,813.0
2014-04-15,1298.0,19.77,1435.0,791.0
2014-04-16,1301.5,19.6,1442.0,800.0
2014-04-17,1299.0,19.62,1437.0,801.0
2014-04-22,1286.75,19.51,1403.0,787.0
2014-04-23,1285.25,19.46,1400.0,786.0
2014-04-24,1291.5,19.06,1394.0,787.0
2014-04-25,1301.25,19.66,1418.0,805.0
2014-04-28,1299.0,19.6,1428.0,812.0
2014-04-29,1297.75,19.33,1424.0,799.5
2014-04-30,1288.5,19.28,1424.0,803.0
2014-05-01,1278.5,19.06,1412.0,815.0
2014-05-02,1281.25,19.17,1425.0,816.0
2014-05-06,1306.25,19.64,1450.0,817.0
2014-05-07,1296.0,19.64,1443.0,810.0
2014-05-08,1287.0,19.25,1435.0,805.0
2014-05-09,1291.25,19.25,1429.0,804.0
2014-05-12,1298.75,19.46,1440.0,807.0
2014-05-13,1296.5,19.44,1453.0,814.0
2014-05-14,1305.25,19.87,1472.5,823.0
2014-05-15,1299.0,19.66,1471.0,821.0
2014-05-16,1291.5,19.33,1464.0,816.0
2014-05-19,1302.0,19.55,1483.0,822.0
2014-05-20,1295.5,19.37,1469.0,820.0
2014-05-21,1287.25,19.31,1474.0,828.0
2014-05-22,1298.5,19.56,1492.0,837.0
2014-05-23,1291.5,19.42,1483.0,828.0
2014-05-27,1275.5,19.25,1467.0,834.0
2014-05-28,1263.5,19.125,1455.0,838.0
2014-05-29,1255.0,18.85,1447.0,830.0
2014-05-30,1250.5,19.0,1464.0,836.0
2014-06-02,1247.25,18.81,1437.0,833.0
2014-06-03,1242.75,18.87,1431.0,834.0
2014-06-04,1245.25,18.76,1422.0,834.0
2014-06-05,1252.5,18.81,1440.0,839.0
2014-06-06,1247.5,19.03,1453.0,840.0
2014-06-09,1253.5,19.11,1449.0,844.0
2014-06-10,1259.5,19.0,1478.0,851.0
2014-06-11,1262.0,19.2,1483.0,856.0
2014-06-12,1265.75,19.33,1438.0,831.0
2014-06-13,1273.0,19.58,1437.0,816.0
2014-06-16,1276.25,19.67,1441.0,814.0
2014-06-17,1267.5,19.55,1427.0,810.0
2014-06-18,1269.75,19.73,1451.0,827.0
2014-06-19,1293.0,19.94,1459.0,830.0
2014-06-20,1312.5,20.62,1456.0,829.0
2014-06-23,1313.5,20.75,1453.0,817.0
2014-06-24,1318.5,21.12,1469.0,828.0
2014-06-25,1316.75,20.78,1459.0,826.0
2014-06-26,1311.75,20.83,1466.0,835.0
2014-06-27,1317.5,21.04,1479.0,839.0
2014-06-30,1315.0,20.87,1480.0,844.0
2014-07-01,1327.5,21.08,1497.0,849.0
2014-07-02,1326.5,21.04,1511.0,855.0
2014-07-03,1317.5,21.0,1502.0,855.0
2014-07-04,1319.25,21.12,1503.0,866.0
2014-07-07,1313.0,20.95,1501.0,868.0
2014-07-08,1323.0,21.08,1499.0,871.0
2014-07-09,1322.75,21.13,1504.0,873.0
2014-07-10,1340.25,21.5,1512.0,866.0
2014-07-11,1335.0,21.415,1506.0,867.0
2014-07-14,1306.0,21.13,1494.0,868.0
2014-07-15,1310.0,20.93,1497.0,874.0
2014-07-16,1301.0,20.7,1479.0,869.0
2014-07-17,1302.5,20.78,1497.0,886.0
2014-07-18,1307.25,20.94,1497.0,881.0
2014-07-21,1311.5,20.93,1494.0,884.0
2014-07-22,1310.25,20.81,1487.0,872.0
2014-07-23,1308.0,20.93,1486.0,874.0
2014-07-24,1292.75,20.84,1469.0,869.0
2014-07-25,1294.75,20.46,1473.0,876.0
2014-07-28,1304.5,20.63,1486.0,884.0
2014-07-29,1299.25,20.64,1485.0,884.0
2014-07-30,1294.5,20.54,1480.0,878.0
2014-07-31,1285.25,20.69,1472.0,880.0
2014-08-01,1291.25,20.34,1462.0,871.0
2014-08-04,1290.5,20.35,1465.0,867.0
2014-08-05,1284.75,20.2,1454.0,843.0
2014-08-06,1306.5,19.78,1457.0,845.0
2014-08-07,1305.25,20.07,1466.0,852.0
2014-08-08,1309.75,20.13,1475.0,857.0
2014-08-11,1307.25,19.85,1471.0,864.0
2014-08-12,1315.75,20.08,1473.0,883.0
2014-08-13,1312.0,19.9,1471.0,881.0
2014-08-14,1313.5,19.86,1468.0,882.0
2014-08-15,1296.0,19.86,1446.0,878.0
2014-08-18,1296.75,19.59,1448.0,898.0
2014-08-19,1296.5,19.66,1443.0,896.0
2014-08-20,1295.0,19.42,1428.0,868.0
2014-08-21,1275.25,19.4,1419.0,877.0
2014-08-22,1277.25,19.49,1416.0,883.0
2014-08-26,1286.0,19.49,1423.0,888.0
2014-08-27,1282.75,19.32,1420.0,887.0
2014-08-28,1292.0,19.75,1428.0,898.0
2014-08-29,1285.75,19.47,1424.0,898.0
2014-09-01,1286.5,19.49,1423.0,911.0
2014-09-02,1267.0,19.2,1412.0,887.0
2014-09-03,1265.5,19.1,1408.0,874.0
2014-09-04,1271.5,19.21,1406.0,885.0
2014-09-05,1266.0,19.13,1406.0,887.0
2014-09-08,1259.0,19.19,1404.0,884.0
2014-09-09,1255.75,19.0,1395.0,886.0
2014-09-10,1251.0,19.01,1382.0,856.0
2014-09-11,1241.25,18.7,1378.0,846.0
2014-09-12,1231.5,18.64,1360.0,829.0
2014-09-15,1234.25,18.64,1368.0,841.0
2014-09-16,1232.25,18.75,1363.0,837.0
2014-09-17,1236.0,18.63,1365.0,842.0
2014-09-18,1220.5,18.5,1344.0,822.0
2014-09-19,1219.75,18.45,1344.0,823.0
2014-09-22,1213.5,17.74,1329.0,807.0
2014-09-23,1222.0,17.92,1337.0,811.0
2014-09-24,1217.25,17.76,1328.0,821.0
2014-09-25,1213.75,17.52,1310.0,807.0
2014-09-26,1213.75,17.54,1304.0,802.0
2014-09-29,1219.5,17.58,1306.0,786.0
2014-09-30,1216.5,17.11,1300.0,775.0
2014-10-01,1216.5,17.04,1277.0,771.0
2014-10-02,1211.75,17.09,1273.0,777.0
2014-10-03,1195.0,16.97,1249.0,763.0
2014-10-06,1195.75,17.02,1229.0,756.0
2014-10-07,1210.5,17.36,1259.0,778.0
2014-10-08,1217.0,17.35,1275.0,798.0
2014-10-09,1226.75,17.64,1282.0,809.0
2014-10-10,1219.0,17.26,1256.0,784.0
2014-10-13,1229.0,17.41,1257.0,784.0
2014-10-14,1234.75,17.5,1268.0,793.0
2014-10-15,1237.5,17.01,1257.0,787.0
2014-10-16,1237.75,17.46,1242.0,743.0
2014-10-17,1234.25,17.36,1259.0,753.0
2014-10-20,1244.5,17.38,1268.0,756.0
2014-10-21,1250.25,17.36,1281.0,771.0
2014-10-22,1243.75,17.36,1270.0,774.0
2014-10-23,1232.75,17.07,1261.0,773.0
2014-10-24,1232.75,17.19,1254.0,784.0
2014-10-27,1228.75,17.18,1253.0,788.0
2014-10-28,1229.25,17.18,1265.0,792.0
2014-10-29,1223.5,17.2,1269.5,798.0
2014-10-30,1202.0,16.78,1243.0,784.0
2014-10-31,1164.25,16.2,1227.0,784.0
2014-11-03,1167.75,16.15,1241.0,800.0
2014-11-04,1166.5,16.12,1228.0,798.0
2014-11-05,1142.0,15.32,1203.0,763.0
2014-11-06,1145.0,15.28,1193.0,755.0
2014-11-07,1154.5,15.42,1198.0,763.0
2014-11-10,1162.0,15.67,1209.0,772.0
2014-11-11,1156.5,15.57,1195.0,765.0
2014-11-12,1164.5,15.62,1204.0,776.0
2014-11-13,1161.75,15.74,1201.0,771.0
2014-11-14,1169.0,15.35,1178.0,760.0
2014-11-17,1182.5,16.2,1202.0,771.0
2014-11-18,1192.75,16.27,1205.0,774.0
2014-11-19,1196.0,16.26,1206.0,780.0
2014-11-20,1190.0,16.2,1204.0,770.0
2014-11-21,1203.75,16.3,1230.0,794.0
2014-11-24,1197.5,16.33,1222.0,795.0
2014-11-25,1199.0,16.66,1213.0,797.0
2014-11-26,1197.5,16.61,1221.0,798.0
2014-11-27,1194.75,16.42,1219.0,804.0
2014-11-28,1182.75,15.97,1205.0,809.0
2014-12-01,1194.0,15.73,1208.0,804.0
2014-12-02,1195.0,16.16,1220.0,804.0
2014-12-03,1204.75,16.3,1223.0,804.0
2014-12-04,1209.0,16.42,1239.0,798.0
2014-12-05,1194.0,16.33,1231.0,806.0
2014-12-08,1193.0,16.26,1231.0,803.0
2014-12-09,1227.0,16.37,1244.0,809.0
2014-12-10,1229.0,17.06,1241.0,815.0
2014-12-11,1216.25,16.98,1230.0,817.0
2014-12-12,1217.0,17.07,1231.0,818.0
2014-12-15,1209.25,16.85,1212.0,811.0
2014-12-16,1202.5,16.29,1217.0,803.0
2014-12-17,1195.75,15.95,1202.0,787.0
2014-12-18,1199.0,16.08,1205.0,791.0
2014-12-19,1195.5,15.86,1197.0,795.0
2014-12-22,1195.25,16.09,1195.0,810.0
2014-12-23,1175.75,15.71,1183.0,811.0
2014-12-24,0.0,15.77,0.0,0.0
2014-12-29,1185.5,16.0,1214.0,812.0
2014-12-30,1206.0,15.79,1206.0,811.0
2014-12-31,0.0,15.97,0.0,0.0
2015-01-02,1172.0,15.71,1193.0,791.0
2015-01-05,1200.0,15.88,1206.0,794.0
2015-01-06,1210.25,16.29,1213.0,798.0
2015-01-07,1210.5,16.33,1218.0,795.0
2015-01-08,1215.5,16.37,1221.0,791.0
2015-01-09,1217.75,16.24,1225.0,795.0
2015-01-12,1226.5,16.52,1233.0,806.0
2015-01-13,1231.5,17.0,1244.0,817.0
2015-01-14,1235.0,16.64,1242.0,795.0
2015-01-15,1259.0,17.12,1258.0,780.0
2015-01-16,1277.5,16.92,1262.0,757.0
2015-01-19,1273.75,17.65,1264.0,765.0
2015-01-20,1288.75,17.8,1267.0,778.0
2015-01-21,1293.5,18.22,1285.0,778.0
2015-01-22,1295.75,18.08,1279.0,766.0
2015-01-23,1294.75,18.23,1274.0,767.0
2015-01-26,1281.25,17.83,1256.0,772.0
2015-01-27,1288.5,17.87,1262.0,778.0
2015-01-28,1288.0,18.01,1257.0,787.0
2015-01-29,1268.75,17.43,1233.0,786.0
2015-01-30,1260.25,16.92,1221.0,775.0
2015-02-02,1272.5,17.22,1223.0,773.0
2015-02-03,1264.25,17.59,1228.0,792.0
2015-02-04,1268.5,17.39,1238.0,792.0
2015-02-05,1259.25,17.0,1235.0,788.0
2015-02-06,1241.0,17.22,1239.0,786.0
2015-02-09,1238.5,16.97,1215.0,778.0
2015-02-10,1234.5,16.8,1216.0,776.0
2015-02-11,1223.75,16.95,1200.0,771.0
2015-02-12,1222.5,16.89,1204.0,772.0
2015-02-13,1232.5,16.86,1201.0,786.0
2015-02-16,1229.25,17.27,1206.0,787.0
2015-02-17,1209.5,16.82,1192.0,786.0
2015-02-18,1206.0,16.42,1172.0,779.0
2015-02-19,1209.5,16.73,1170.0,781.0
2015-02-20,1208.25,16.34,1166.0,783.0
2015-02-23,1204.5,16.2,1163.0,783.0
2015-02-24,1192.5,16.32,1160.0,788.0
2015-02-25,1204.75,16.51,1166.0,803.0
2015-02-26,1208.25,16.82,1181.0,813.0
2015-02-27,1214.0,16.53,1177.0,808.0
2015-03-02,1212.5,16.63,1185.0,821.0
2015-03-03,1212.75,16.42,1185.0,831.0
2015-03-04,1199.5,16.32,1178.0,826.0
2015-03-05,1202.0,16.19,1186.0,828.0
2015-03-06,1175.75,15.99,1166.0,823.0
2015-03-09,1168.5,15.92,1152.0,823.0
2015-03-10,1162.0,15.78,1139.0,808.0
2015-03-11,1150.0,15.64,1123.0,797.0
2015-03-12,1152.25,15.68,1118.0,789.0
2015-03-13,1152.0,15.5,1115.0,791.0
2015-03-16,1150.75,15.58,1113.0,789.0
2015-03-17,1150.75,15.56,1099.0,765.0
2015-03-18,1147.25,15.47,1088.0,761.0
